Step,Body,X,Y,Z,Mass
355,0,6618.024406851922,2858738.345436607,0,1989000000000000000000000000000
355,1,147427348754.6607,-26744578270.0553,0,5972000000000000000000000
355,2,147423353723.76447,-27174990048.251244,0,73476730900000000000000
356,0,5354.880259288215,2858852.0098358067,0,1989000000000000000000000000000
356,1,147841982988.4186,-24208064092.427002,0,5972000000000000000000000
356,2,147916000376.0936,-24625745439.60677,0,73476730900000000000000
357,0,4224.175067033885,2858943.9813411077,0,1989000000000000000000000000000
357,1,148213078241.84753,-21664614395.094353,0,5972000000000000000000000
357,2,148362288248.6587,-22052979884.0122,0,73476730900000000000000
358,0,3226.3006232984517,2859016.530159847,0,1989000000000000000000000000000
358,1,148540545558.28192,-19114973009.461086,0,5972000000000000000000000
358,2,148758841749.15805,-19457690721.003643,0,73476730900000000000000
359,0,2361.6099740567684,2859071.934217773,0,1989000000000000000000000000000
359,1,148824311691.1782,-16559878765.167986,0,5972000000000000000000000
359,2,149102057286.59903,-16841490756.420948,0,73476730900000000000000
360,0,1630.4172445265453,2859112.478503436,0,1989000000000000000000000000000
360,1,149064318196.21005,-14000062803.309204,0,5972000000000000000000000
360,2,149388181760.67188,-14206808889.977718,0,73476730900000000000000
361,0,1032.9974763403932,2859140.454408446,0,1989000000000000000000000000000
361,1,149260519073.47916,-11436245588.508823,0,5972000000000000000000000
361,2,149613508604.53513,-11557115107.000511,0,73476730900000000000000
362,0,569.5864757300856,2859158.1590638394,0,1989000000000000000000000000000
362,1,149412876408.716,-8869134392.842728,0,5972000000000000000000000
362,2,149774736166.43585,-8897107014.34314,0,73476730900000000000000
363,0,240.3806731341595,2859167.8946727384,0,1989000000000000000000000000000
363,1,149521353882.7761,-6299422619.404076,0,5972000000000000000000000
363,2,149869499041.5825,-6232746754.467138,0,73476730900000000000000
364,0,45.53699469695252,2859171.9678394045,0,1989000000000000000000000000000
364,1,149585909064.3759,-3727792669.864811,0,5972000000000000000000000
364,2,149896997977.27222,-3571009775.0357723,0,73476730900000000000000
365,0,-14.827253927930613,2859172.688894664,0,1989000000000000000000000000000
365,1,149606486860.43265,-1154923448.4283342,0,5972000000000000000000000
365,2,149858535357.8626,-919256666.3201966,0,73476730900000000000000
366,0,59.36550871481295,2859172.371217575,0,1989000000000000000000000000000
366,1,149583017343.61642,1418498373.8878236,0,5972000000000000000000000
366,2,149757694583.1141,1715700733.08805,0,73476730900000000000000
367,0,268.1530484828467,2859173.3305532066,0,1989000000000000000000000000000
367,1,149515420094.97452,3991766671.32373,0,5972000000000000000000000
367,2,149599989584.9842,4328567768.693472,0,73476730900000000000000
368,0,611.5332360375659,2859177.884326546,0,1989000000000000000000000000000
368,1,149403614241.56802,6564148005.3344965,0,5972000000000000000000000
368,2,149392051149.02567,6916224223.982582,0,73476730900000000000000
369,0,1089.4639784606682,2859188.350952812,0,1989000000000000000000000000000
369,1,149247530634.4772,9134880093.392788,0,5972000000000000000000000
369,2,149140638968.50427,9477867441.895008,0,73476730900000000000000
370,0,1701.863161729615,2859207.0491446685,0,1989000000000000000000000000000
370,1,149047122204.20132,11703176034.846064,0,5972000000000000000000000
370,2,148851801541.27463,12014687611.591133,0,73476730900000000000000
371,0,2448.6086040829296,2859236.297216909,0,1989000000000000000000000000000
371,1,148802370284.85263,14268231695.60641,0,5972000000000000000000000
371,2,148530363417.92645,14529286381.864462,0,73476730900000000000000
372,0,3329.538020636736,2859278.4123891173,0,1989000000000000000000000000000
372,1,148513286834.94687,16829233541.108646,0,5972000000000000000000000
372,2,148179745659.44962,17025059095.265488,0,73476730900000000000000
373,0,4344.448999768104,2859335.7100866684,0,1989000000000000000000000000000
373,1,148179913702.10425,19385365227.639008,0,5972000000000000000000000
373,2,147802026239.76,19505677983.596695,0,73476730900000000000000
374,0,5493.098991766394,2859410.5032403017,0,1989000000000000000000000000000
374,1,147802320289.6992,21935812359.50564,0,5972000000000000000000000
374,2,147398130001.61758,21974724477.708096,0,73476730900000000000000
375,0,6775.205310142656,2859505.1015844126,0,1989000000000000000000000000000
375,1,147380600672.45398,24479765506.656334,0,5972000000000000000000000
375,2,146968063058.31604,24435462938.393185,0,73476730900000000000000
376,0,8190.445145850377,2859621.810954168,0,1989000000000000000000000000000
376,1,146914870798.1932,27016421858.35723,0,5972000000000000000000000
376,2,146511139842.95093,26890725276.56259,0,73476730900000000000000
377,0,9738.455594551782,2859762.932581553,0,1989000000000000000000000000000
377,1,146405266091.66443,29544985928.6628,0,5972000000000000000000000
377,2,146026177125.62823,29342872670.317314,0,73476730900000000000000
378,0,11418.833696979154,2859930.7623904757,0,1989000000000000000000000000000
378,1,145851939574.2649,32064669668.96622,0,5972000000000000000000000
378,2,145511645744.67392,31793805498.516495,0,73476730900000000000000
379,0,13231.136492389756,2860127.5902910843,0,1989000000000000000000000000000
379,1,145255060503.7782,34574692259.13601,0,5972000000000000000000000
379,2,144965779718.33005,34244999419.385643,0,73476730900000000000000
380,0,15174.881085088386,2860355.6994734714,0,1989000000000000000000000000000
380,1,144614813487.08554,37074279773.99922,0,5972000000000000000000000
380,2,144386646560.55566,36697551597.11228,0,73476730900000000000000
381,0,17249.54472398379,2860617.365700976,0,1989000000000000000000000000000
381,1,143931398000.83954,39562664866.36893,0,5972000000000000000000000
381,2,143772184085.853,39152225594.77358,0,73476730900000000000000
382,0,19454.564895145777,2860914.856603295,0,1989000000000000000000000000000
382,1,143205028253.4196,42039086572.97138,0,5972000000000000000000000
382,2,143120209123.67896,41609486283.39551,0,73476730900000000000000
383,0,21789.339427332703,2861250.430969636,0,1989000000000000000000000000000
383,1,142435933324.45047,44502790334.5615,0,5972000000000000000000000
383,2,142428403322.12027,44069517341.25066,0,73476730900000000000000
384,0,24253.226610459482,2861626.3380421423,0,1989000000000000000000000000000
384,1,141624357515.73325,46953028324.776505,0,5972000000000000000000000
384,2,141694281418.23004,46532213652.26441,0,73476730900000000000000
385,0,26845.545326972166,2862044.8168098354,0,1989000000000000000000000000000
385,1,140770560827.92706,49389060201.41867,0,5972000000000000000000000
385,2,140915148938.27435,48997139356.56676,0,73476730900000000000000
386,0,29565.57519608483,2862508.0953033105,0,1989000000000000000000000000000
386,1,139874819424.1761,51810154422.093544,0,5972000000000000000000000
386,2,140088060610.8567,51463440011.1989,0,73476730900000000000000
387,0,32412.55673081931,2863018.3898904435,0,1989000000000000000000000000000
387,1,138937425831.7923,54215590283.91142,0,5972000000000000000000000
387,2,139209799723.62936,53929695873.53451,0,73476730900000000000000
388,0,35385.69150777237,2863577.9045733726,0,1989000000000000000000000000000
388,1,137958688441.35928,56604660805.107346,0,5972000000000000000000000
388,2,138276914239.2845,56393706721.1309,0,73476730900000000000000
389,0,38484.14234952854,2864188.830287066,0,1989000000000000000000000000000
389,1,136938929591.78235,58976676361.901344,0,5972000000000000000000000
389,2,137285867499.89369,58852215244.699455,0,73476730900000000000000
390,0,41707.03351966073,2864853.344199843,0,1989000000000000000000000000000
390,1,135878481290.6952,61330968464.165474,0,5972000000000000000000000
390,2,136233380782.62592,61300619106.35196,0,73476730900000000000000
391,0,45053.45093034454,2865573.609016301,0,1989000000000000000000000000000
391,1,134777677771.37361,63666892082.67436,0,5972000000000000000000000
391,2,135117032634.62312,63732800656.23545,0,73476730900000000000000
392,0,48522.442362782276,2866351.772283195,0,1989000000000000000000000000000
392,1,133636845275.4146,65983823833.40421,0,5972000000000000000000000
392,2,133936083343.7581,66141293297.82525,0,73476730900000000000000
393,0,52113.017700867094,2867189.9656988145,0,1989000000000000000000000000000
393,1,132456292031.47992,68281153330.762024,0,5972000000000000000000000
393,2,132692283115.39502,68518002970.19472,0,73476730900000000000000
394,0,55824.14917869143,2868090.3044262757,0,1989000000000000000000000000000
394,1,131236303974.78897,70558267880.94019,0,5972000000000000000000000
394,2,131390213281.00844,70855470821.90839,0,73476730900000000000000
395,0,59654.771642409265,2869054.886410805,0,1989000000000000000000000000000
395,1,129977150823.22795,72814535851.77025,0,5972000000000000000000000
395,2,130036785359.07599,73148243347.60631,0,73476730900000000000000
396,0,63603.782826510476,2870085.791700752,0,1989000000000000000000000000000
396,1,128679101245.50429,75049296697.6289,0,5972000000000000000000000
396,2,128640000747.75143,75393701518.0742,0,73476730900000000000000
397,0,67670.04364399356,2871185.0817719796,0,1989000000000000000000000000000
397,1,127342439963.4004,77261861762.52841,0,5972000000000000000000000
397,2,127207552842.67647,77592013795.73401,0,73476730900000000000000
398,0,71852.3784896295,2872354.7988555254,0,1989000000000000000000000000000
398,1,125967479720.82365,79451523214.29941,0,5972000000000000000000000
398,2,125745846014.05211,79745428187.26332,0,73476730900000000000000
399,0,76149.5755556387,2873596.965268809,0,1989000000000000000000000000000
399,1,124554565885.93962,81617565339.50917,0,5972000000000000000000000
399,2,124259613011.74994,81857372325.73839,0,73476730900000000000000
400,0,80560.38715945545,2874913.5827509225,0,1989000000000000000000000000000
400,1,123104075557.20174,83759273976.46857,0,5972000000000000000000000
400,2,122751978752.41356,83931704773.56772,0,73476730900000000000000
401,0,85083.53008356821,2876306.631802622,0,1989000000000000000000000000000
401,1,121616414081.05698,85875942725.55103,0,5972000000000000000000000
401,2,121224734151.99075,85972228130.06396,0,73476730900000000000000
402,0,89717.68592758823,2877778.071031572,0,1989000000000000000000000000000
402,1,120092011064.29579,87966876357.69008,0,5972000000000000000000000
402,2,119678650701.26443,87982429721.60661,0,73476730900000000000000
403,0,94461.50147273223,2879329.836503302,0,1989000000000000000000000000000
403,1,118531316872.68463,90031392357.35065,0,5972000000000000000000000
403,2,118113755181.53844,89965373762.28745,0,73476730900000000000000
404,0,99313.58905886863,2880963.8410982573,0,1989000000000000000000000000000
404,1,116934799895.89737,92068821414.23285,0,5972000000000000000000000
404,2,116529541757.4245,91923678794.13618,0,73476730900000000000000
405,0,104272.52697421524,2882681.973875233,0,1989000000000000000000000000000
405,1,115302944533.41258,94078507402.593,0,5972000000000000000000000
405,2,114925125128.90405,93859536599.42868,0,73476730900000000000000
406,0,109336.85985771655,2884486.0994414766,0,1989000000000000000000000000000
406,1,113636249757.79707,96059807156.59302,0,5972000000000000000000000
406,2,113299346411.68231,95774747510.97913,0,73476730900000000000000
407,0,114505.0991140776,2886378.057329693,0,1989000000000000000000000000000
407,1,111935228113.23915,98012090202.85336,0,5972000000000000000000000
407,2,111650843298.94778,97670759013.88774,0,73476730900000000000000
408,0,119775.7233413919,2888359.6613821853,0,1989000000000000000000000000000
408,1,110200405039.91898,99934738531.45602,0,5972000000000000000000000
408,2,109978093399.01884,99548701028.98512,0,73476730900000000000000
409,0,125147.17877127056,2890432.6991423597,0,1989000000000000000000000000000
409,1,108432318449.49619,101827146450.55302,0,5972000000000000000000000
409,2,108279436824.41357,101409414201.75064,0,73476730900000000000000
410,0,130617.879721357,2892598.9312538104,0,1989000000000000000000000000000
410,1,106631518503.5292,103688720560.02069,0,5972000000000000000000000
410,2,106553081951.87955,103253468310.25098,0,73476730900000000000000
411,0,136186.20906009406,2894860.0908672055,0,1989000000000000000000000000000
411,1,104798567562.23886,105518879886.05443,0,5972000000000000000000000
411,2,104797097005.60257,105081167381.10014,0,73476730900000000000000
412,0,141850.51868359558,2897217.883055186,0,1989000000000000000000000000000
412,1,102934040274.11162,107317056236.3802,0,5972000000000000000000000
412,2,103009389865.67343,106892536657.37128,0,73476730900000000000000
413,0,147609.130004461,2899673.98423548,0,1989000000000000000000000000000
413,1,101038523763.43271,109082694862.94653,0,5972000000000000000000000
413,2,101187679593.76384,108687284352.83025,0,73476730900000000000000
414,0,153460.334452356,2902230.041602432,0,1989000000000000000000000000000
414,1,99112617833.61191,110815255553.34277,0,5972000000000000000000000
414,2,99329466356.71654,110464728332.69348,0,73476730900000000000000
415,0,159402.3939861618,2904887.6725671184,0,1989000000000000000000000000000
415,1,97156935021.48416,112514214305.27316,0,5972000000000000000000000
415,2,97432013149.35197,112223675172.58507,0,73476730900000000000000
416,0,165433.54161746748,2907648.464206216,0,1989000000000000000000000000000
416,1,95172100184.96619,114179065742.8075,0,5972000000000000000000000
416,2,95492365137.85216,113962238690.95659,0,73476730900000000000000
417,0,171551.98194513866,2910513.972719758,0,1989000000000000000000000000000
417,1,93158749058.68062,115809326338.47571,0,5972000000000000000000000
417,2,93507452584.25745,115677592743.9049,0,73476730900000000000000
418,0,177755.8917006431,2913485.7228979226,0,1989000000000000000000000000000
418,1,91117524894.63498,117404538166.49373,0,5972000000000000000000000
418,2,91474349121.59787,117365680606.53943,0,73476730900000000000000
419,0,184043.42030375806,2916565.2075970313,0,1989000000000000000000000000000
419,1,89049072122.41281,118964272118.7221,0,5972000000000000000000000
419,2,89390771994.39519,119020967772.78787,0,73476730900000000000000
420,0,190412.69042825745,2919753.887225045,0,1989000000000000000000000000000
420,1,86954026499.45296,120488128204.31453,0,5972000000000000000000000
420,2,87255867305.63731,120636431528.19011,0,73476730900000000000000
421,0,196861.7985772406,2923053.189237078,0,1989000000000000000000000000000
421,1,84833003364.73117,121975729461.47794,0,5972000000000000000000000
421,2,85071149153.33531,122204069442.76428,0,73476730900000000000000
